编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
21174,2,1,30,1,3,1,3,1,42000,30,10,1,2,2,80,21,1,33,5,1,1
31901,3,1,36,2,4,1,5,1,24000,50,10,36,2,1, , , , , , ,1
21777,2,1,39,1,5,1,3,1,3000,30,10,36,2,1, , , , , , ,1
42814,4,1,34,1,5,1,3,1,4900,30,10,36,2,1, , , , , , ,1
42545,4,1,45,1,5,1,3,1,5000,30,10,36,2,1, , , , , , ,1
42815,4,2,32,1,5,1,3,1,5000,30,10,1,2,1, , , , , , ,1
21479,2,1,32,2,5,1,4,1,6000,40,10,33,2,1, , , , , , ,1
10649,1,1,43,1,5,1,3,1,10000,30,10,33,1,1, , , , , , ,1
21310,2,2,37,2,5,1,5,1,10000,50,10,2,2,1, , , , , , ,1
32228,3,1,45,2,5,1,3,1,10000,30,10,1,2,2,100,32,2,4,10,1,1
42701,4,2,23,1,5,1,5,1,10000,50,10,1,1,2,100,21,2,32,16,1,1
21579,2,2,33,2,5,1,5,1,11000,50,10,1,1,1, , , , , , ,1
21660,2,2,28,2,5,1,5,1,15000,50,10,1,2,2,80,21,2,33,10,1,1
42721,4,2,50,1,5,1,4,1,15000,40,10,33,1,1, , , , , , ,1
10588,1,1,48,1,5,1,3,1,30000,30,10,33,1,1, , , , , , ,1
21586,2,1,37,2,6,1,4,1,6000,40,10,33,2,1, , , , , , ,1
32040,3,2,30,2,6,1,3,1,8000,30,10,1,2,1, , , , , , ,1
21085,2,1,44,2,6,1,3,1,10000,30,10,1,2,1, , , , , , ,1
32326,3,2,52,1,6,1,4,1,10000,40,10,2,2,1, , , , , , ,1
31863,3,1,35,1,6,1,5,1,12000,50,10,2,2,1, , , , , , ,1
42666,4,2,50,1,6,1,5,1,12000,50,10,36,2,2,50,1,1,32,4,2,1
42631,4,1,48,1,6,1,2,1,15000,20,10,1,2,1, , , , , , ,1
10884,1,2,33,2,2,1,2,2,5000,20,10,1,2,1, , , , , , ,1
10242,1,1,24,1,3,1,3,2,7000,30,10,1,2,1, , , , , , ,1
10995,1,1,54,1,6,1,1,2,3000,10,10,1,2,1, , , , , , ,1
32172,3,1,25,1,6,1,1,2,5000,10,10,1,2,1, , , , , , ,1
42670,4,1,30,1,6,1,5,2,7000,50,10,1,1,2,100,31,2,32,10,1,1
52981,5,1,40,1,2,1,5,1,25000,51,10.2,33,1, ,70,21,2,31,7,1,2
21518,2,1,55,1,6,1,5,1,12000,51,10.2,33,2,1, , , , , , ,2
32344,3,2,45,2,6,1,5,1,14000,51,10.2,33,2,1, , , , , , ,2
10138,1,1,38,2,6,1,5,1,15000,51,10.2,1,2,2,75,31,2,31,6,1,2
52986,5,1,43,2,2,1,4,1,3000,41,10.25,33,2,1, , , , , , ,2
32103,3,1,34,3,2,1,4,1,20000,41,10.25,33,2,1, , , , , , ,2
42673,4,1,31,2,3,1,4,1,8400,41,10.25,33,2,2,100,32,2,32,30,2,2
21742,2,1,44,1,5,1,4,1,4800,41,10.25,2,1,1, , , , , , ,2
31908,3,2,27,1,5,1,4,1,10000,41,10.25,36,2,2,80,21,1,32,6,1,2
32034,3,2,40,2,2,1,3,1,18000,31,10.3333333333333,1,2,1, , , , , , ,2
32032,3,1,40,2,2,1,3,1,20000,31,10.3333333333333,1,1,1, , , , , , ,2
42597,4,2,38,2,2,1,5,1,15000,52,10.4,32,1,1, , , , , , ,2
42807,4,1,50,2,2,1,6,1,16000,62.4,10.4,1,2,2,80,31,2,32,10,1,2
31872,3,2,49,2,2,1,5,1,22000,52,10.4,33,1,1, , , , , , ,2
10353,1,2,53,1,6,1,5,1,12000,52,10.4,2,1,1, , , , , , ,2
32286,3,2,36,2,2,1,4,1,10000,42,10.5,33,2,2,60,21,1,31,5,1,2
32364,3,1,32,2,2,1,4,1,10000,42,10.5,2,2,1, , , , , , ,2
32435,3,1,44,2,2,1,4,1,15000,42,10.5,33,2,2,70,21,2,33,6,1,2
21402,2,1,32,3,3,1,4,1,19200,42,10.5,33,2,1, , , , , , ,2
21394,2,1,45,2,3,1,4,1,20000,42,10.5,1,2,1, , , , , , ,2
42757,4,1,38,1,5,1,4,1,5000,42,10.5,32,2,1, , , , , , ,2
42789,4,2,35,1,5,1,3,1,9000,31.5,10.5,2,2,1, , , , , , ,2
52982,5,1,42,2,5,1,4,1,12000,42,10.5,33,2,1, , , , , , ,2
32343,3,2,44,1,1,1,5,1,12000,53,10.6,1,2,1, , , , , , ,2
32109,3,1,28,2,2,1,5,1,20000,53,10.6,33,2,1, , , , , , ,2
42731,4,1,55,1,2,1,5,1,20000,53,10.6,33,2,1, , , , , , ,2
21189,2,1,34,2,2,2,5,1,30000,53,10.6,33,2,2,100,31,2,21,9,2,2
42758,4,1,31,1,5,1,5,1,15000,53,10.6,32,2,1, , , , , , ,2
32010,3,2,39,2,1,1,3,1,8000,32,10.6666666666667,1,2, ,40,21,1,34,9,1,2
42546,4,1,36,2,1,1,3,1,8000,32,10.6666666666667,1,2,2,80,21,2,32,10,2,2
21180,2,1,51,1,1,1,3,1,12000,32,10.6666666666667,1,2,1, , , , , , ,2
21400,2,1,30,2,2,1,3,1,12000,32,10.6666666666667,1,1, ,80,32,2,5,6,1,2
32028,3,2,22,2,2,2,3,1,12000,32,10.6666666666667,2,2,1, , , , , , ,2
10506,1,2,32,2,2,1,3,1,15000,32,10.6666666666667,33,2,1, , , , , , ,2
21397,2,1,23,1,3,2,3,1,12000,32,10.6666666666667,1,2,1, , , , , , ,2
32002,3,1,52,1,6,1,3,1,2500,32,10.6666666666667,2,2,1, , , , , , ,2
21322,2,1,41,2,6,1,3,1,7200,32,10.6666666666667,33,1,1, , , , , , ,2
32408,3,1,54,3,2,1,4,1,20000,43,10.75,33,1,2,100,31,2,33,15,1,2
21519,2,2,33,2,2,1,5,1,10000,54,10.8,2,2,1, , , , , , ,2
21503,2,2,33,2,2,1,5,1,12000,54,10.8,33,2,2,90,22,2,4,8,2,2
10762,1,1,34,3,2,1,5,1,24000,54,10.8,1,2,2,100,432,2,1,20,1,2
31951,3,2,25,2,5,1,5,1,10000,54,10.8,32,2,1, , , , , , ,2
32045,3,1,26,2,5,1,5,1,10000,54,10.8,33,2,1, , , , , , ,2
42713,4,2,31,1,5,1,5,1,10000,54,10.8,36,2,1, , , , , , ,2
21395,2,1,29,3,5,1,5,1,12000,54,10.8,1,2,1, , , , , , ,2
31946,3,2,53,1,6,1,5,1,30000,54,10.8,32,2, ,70,22,2,31,6,1,2
21760,2,2,36,3,6,1,5,1,39000,54,10.8,33,1,1, , , , , , ,2
10863,1,1,40,2,5,1,6,1,10000,65,10.8333333333333,33,2,2,80,21,1,1,10,1,2
10608,1,2,52,1,1,1,3,1,10000,33,11,33,2,2,90,31,2,31,10,1,2
42619,4,1,34,2,1,1,2,1,10000,22,11,1,2,2,90,31,1,32,10,2,2
11029,1,1,32,3,1,1,3,1,20000,33,11,1,2,1, , , , , , ,2
21248,2,2,48,2,2,1,3,1,5000,33,11,1,1,1, , , , , , ,2
32012,3,1,41,1,2,1,3,1,6000,33,11,1,2,1, , , , , , ,2
21398,2,1,40,2,2,1,3,1,8000,33,11,1,2,1, , , , , , ,2
42754,4,2,36,2,2,1,3,1,15000,33,11,32,2,1, , , , , , ,2
32412,3,1,30,2,2,1,5,1,16000,55,11,33,2,1, , , , , , ,2
32480,3,1,28,2,2,1,5,1,23000,55,11,2,2,2,70,22,2,32,9,1,2
21513,2,1,40,1,2,1,4,1,24000,44,11,33,2, ,80,21,2,4,5,1,2
42883,4,2,33,1,2,1,4,1,24000,44,11,33,1,1, , , , , , ,2
21386,2,2,30,2,3,1,4,1,15000,44,11,33,1,1, , , , , , ,2
42616,4,1,55,1,3,1,5,1,15000,55,11,1,2, ,100,31,2,32,10,2,2
10065,1,1,47,2,5,1,3,1,3000,33,11,1,2,1, , , , , , ,2
42612,4,1,38,1,5,1,3,1,8000,33,11,1,2,2,90,22,2,32,10,1,2
42862,4,2,52,1,6,1,4,1,7000,44,11,33,2,1, , , , , , ,2
42895,4,2,54,1,6,1,5,1,15000,55,11,33,2,1, , , , , , ,2
42755,4,2,45,1,6,1,3,1,18000,33,11,32,2,2,60,21,2,32,7,1,2
10491,1,2,33,2,5,1,5,2,10000,55,11,1,1,2,100,32,2,21,15,2,2
32144,3,2,55,1,2,1,5,1,10000,56,11.2,33,2,1, , , , , , ,2
42851,4,2,28,2,2,1,5,1,12000,56,11.2,33,2,2,100,31,3,32,20,1,2
31943,3,2,46,2,2,1,5,1,28000,56,11.2,32,2,1, , , , , , ,2
21321,2,2,53,2,2,1,5,1,36000,56,11.2,33,2,2,100,31,2,34,10,2,2
42859,4,2,55,1,2,1,5,1,36000,56,11.2,33,2,2,100,32,2,32,20,1,2
42819,4,1,46,1,5,1,5,1,17000,56,11.2,33,2,1, , , , , , ,2
21583,2,2,28,2,6,1,5,1,10000,56,11.2,33,2,1, , , , , , ,2
21492,2,2,43,2,6,1,5,1,25000,56,11.2,2,2,1, , , , , , ,2
42759,4,1,40,2,2,1,4,1,6000,45,11.25,2,2,2,70,21,2,32,9,2,2
10374,1,1,32,1,2,1,4,1,10000,45,11.25,33,1,1, , , , , , ,2
32284,3,2,40,2,2,1,4,1,12000,45,11.25,33,1,1, , , , , , ,2
21357,2,1,36,2,2,1,4,1,30000,45,11.25,33,2,2,65,21,2,34,8,2,2
31992,3,1,39,2,2,1,8,1,40000,90,11.25,33,2,2,120,421,1,32,8,1,2
42781,4,2,55,1,3,1,4,1,15000,45,11.25,2,2,1, , , , , , ,2
32260,3,2,37,2,4,1,4,1,36000,45,11.25,33,2,2,150,422,3,33,14,1,2
10382,1,2,43,2,1,1,3,1,10000,34,11.3333333333333,33,2,2,80,22,1,32,10,2,2
21235,2,2,46,2,2,1,3,1,8000,34,11.3333333333333,33,2,2,80,21,2,4,3,1,2
32014,3,2,48,1,2,1,3,1,8400,34,11.3333333333333,2,2,1, , , , , , ,2
10486,1,1,47,2,2,1,3,1,13000,34,11.3333333333333,33,2,2,90,31,2,21,10,2,2
32036,3,2,52,1,2,1,3,1,18000,34,11.3333333333333,33,2,2,70,21,2,33,6,1,2
32244,3,2,29,3,4,1,3,1,12000,34,11.3333333333333,1,2, ,80,21,2,33,15,2,2
42863,4,2,46,2,5,1,3,1,20000,34,11.3333333333333,1,2,2,80,22,2,32,10,2,2
32001,3,2,47,2,6,1,3,1,12000,34,11.3333333333333,2,2,2,30,1,1,33,10,1,2
42586,4,2,55,2,2,1,5,1,10000,57,11.4,36,2,2,45,21,1,32,3,1,2
31948,3,2,38,1,5,1,5,1,5000,57,11.4,32,2,1, , , , , , ,2
21351,2,2,55,2,2,1,7,1,20000,80,11.4285714285714,33,2,2,120,22,2,34,15,2,2
21143,2,1,55,2,1,1,4,1,20000,46,11.5,2,2,1, , , , , , ,2
10725,1,1,44,2,2,1,4,1,4800,46,11.5,33,2,1, , , , , , ,2
32336,3,2,46,2,2,1,2,1,6000,23,11.5,1,2, ,70,21,1,33,10,2,2
21337,2,1,36,2,2,1,4,1,11000,46,11.5,1,2,1, , , , , , ,2
32017,3,1,48,2,2,1,2,1,12000,23,11.5,1,2, ,60,21,2,1,8,1,2
32060,3,1,53,1,2,1,4,1,12000,46,11.5,33,2, ,80,21,2,34,7,1,2
10724,1,1,52,3,3,1,4,1,24000,46,11.5,2,2,2,120,31,2,31,20,1,2
42684,4,2,40,1,5,1,4,1,12000,46,11.5,33,2,2,100,32,2,32,12,2,2
10239,1,1,59,1,2,1,5,1,7000,58,11.6,33,2,1, , , , , , ,2
10484,1,2,53,2,2,1,5,1,25000,58,11.6,33,2,1, , , , , , ,2
21429,2,1,30,2,3,1,5,1,15000,58,11.6,2,2, ,80,21,2,4,5,1,2
10626,1,1,33,3,3,1,5,1,20400,58,11.6,33,2, ,60,21,2,31,8,1,2
21379,2,1,38,1,5,1,5,1,24000,58,11.6,1,2,1, , , , , , ,2
10176,1,1,30,3,1,1,3,1,12000,35,11.6666666666667,1,2,2,100,21,1,31,10,2,2
10614,1,1,25,3,1,1,3,1,20000,35,11.6666666666667,1,2, ,120,32,2,31,10,1,2
10003,1,2,52,1,2,1,3,1,2000,35,11.6666666666667,2,2,1, , , , , , ,2
32116,3,2,38,2,2,1,3,1,3600,35,11.6666666666667,33,2,1, , , , , , ,2
42602,4,1,42,1,2,1,3,1,8500,35,11.6666666666667,1,2,1, , , , , , ,2
21800,2,2,43,1,2,1,3,1,10000,35,11.6666666666667,36,2,1, , , , , , ,2
21741,2,1,52,2,2,1,3,1,14000,35,11.6666666666667,2,2,2,80,21,2,33,10,2,2
21354,2,1,39,2,2,1,3,1,15000,35,11.6666666666667,33,2,2,100,21,2,34,8,2,2
32068,3,2,48,3,2,1,3,1,20000,35,11.6666666666667,2,2,2,80,31,2,33,10,1,2
32266,3,1,38,2,2,1,3,1,20000,35,11.6666666666667,1,2,2,45,21,2,34,5,2,2
32399,3,1,36,1,3,1,3,1,12000,35,11.6666666666667,33,2,1, , , , , , ,2
10664,1,1,39,1,3,1,3,1,13500,35,11.6666666666667,33,2,1, , , , , , ,2
32011,3,1,46,3,3,1,3,1,100000,35,11.6666666666667,2,2,1, , , , , , ,2
21274,2,1,44,1,5,1,3,1,8000,35,11.6666666666667,1,2,1, , , , , , ,2
10665,1,2,38,2,5,1,3,1,10000,35,11.6666666666667,33,2,1, , , , , , ,2
10750,1,1,34,1,5,1,6,1,13000,70,11.6666666666667,33,2,1, , , , , , ,2
32231,3,1,54,1,5,1,3,1,20000,35,11.6666666666667,32,2,2,80,31,2,33,10,1,2
32169,3,1,28,2,6,1,3,1,8000,35,11.6666666666667,36,2,2,80,21,2,32,15,2,2
32160,3,2,25,1,5,1,3,2,6000,35,11.6666666666667,1,2,1, , , , , , ,2
52989,5,1,54,2,2,1,4,1,15000,47,11.75,33,2,1, , , , , , ,2
32451,3,2,28,2,4,2,4,1,6000,47,11.75,1,1,1, , , , , , ,2
21506,2,1,37,1,5,1,4,1,3600,47,11.75,2,2,1, , , , , , ,2
21185,2,1,32,2,5,1,4,1,10000,47,11.75,33,2,2,80,22,2,32,8,2,2
10596,1,1,52,3,2,1,3,1,60000,35.3,11.7666666666667,1,2,1, , , , , , ,2
21165,2,1,36,3,1,1,5,1,12000,60,12,33,2,2,100,32,1,33,15,1,2
10394,1,2,36,3,1,1,5,1,30000,60,12,33,2,1, , , , , , ,2
31907,3,1,35,1,2,1,5,1,5000,60,12,36,2,1, , , , , , ,2
21094,2,1,27,1,2,1,5,1,10000,60,12,33,2,1, , , , , , ,2
21690,2,1,55,2,2,1,5,1,10000,60,12,1,1,1, , , , , , ,2
21703,2,1,29,2,2,1,5,1,10000,60,12,33,1,1, , , , , , ,2
21350,2,2,38,2,2,1,3,1,12000,36,12,33,2,2,120,21,2,34,10,2,2
32162,3,1,46,2,2,1,4,1,12000,48,12,2,2,2,100,31,2,32,10,1,2
10768,1,1,35,3,2,1,3,1,15000,36,12,1,2,1, , , , , , ,2
10920,1,2,36,2,2,1,3,1,15000,36,12,2,2,1, , , , , , ,2
21352,2,1,32,2,2,1,5,1,15000,60,12,32,2,1, , , , , , ,2
21642,2,1,33,2,2,1,5,1,15000,60,12,1,2,1, , , , , , ,2
31867,3,1,36,2,2,1,5,1,20000,60,12,31,2,1, , , , , , ,2
32067,3,1,35,3,2,1,5,1,20000,60,12,1,2,2,80,21,2,33,12,1,2
32106,3,1,38,1,2,2,3,1,20000,36,12,33,2,1, , , , , , ,2
32393,3,2,40,3,2,1,3,1,20000,36,12,33,2,1, , , , , , ,2
32406,3,2,33,2,2,1,5,1,20000,60,12,33,1,2,80,21,2,33,15,1,2
32495,3,1,29,1,2,1,5,1,20000,60,12,33,1,1, , , , , , ,2
10587,1,2,31,3,2,1,5,1,30000,60,12,33,2,1, , , , , , ,2
21525,2,1,33,1,2,1,5,1,30000,60,12,33,1,1, , , , , , ,2
10359,1,2,28,2,2,1,5,1,36000,60,12,2,2,2,100,32,2,32,20,1,2
21158,2,1,52,1,2,1,5,1,36000,60,12,33,2,2,100,22,2,4,10,2,2
10586,1,1,48,3,2,1,5,1,75000,60,12,33,2,2,100,422,2,1,15,1,2
10645,1,1,32,1,3,1,5,1,10000,60,12,1,2,1, , , , , , ,2
31856,3,1,27,3,3,1,3,1,10000,36,12,1,1,2,65,21,2,1,8,2,2
31910,3,2,36,1,3,1,5,1,10000,60,12,36,2,1, , , , , , ,2
42625,4,1,55,2,3,1,5,1,12000,60,12,32,2,1, , , , , , ,2
31994,3,1,32,1,3,1,4,1,18000,48,12,31,2,2,80,21,2,31,7,1,2
32164,3,1,33,1,3,1,5,1,20000,60,12,32,2,1, , , , , , ,2
32452,3,1,32,1,4,1,3,1,7000,36,12,1,2,1, , , , , , ,2
21574,2,1,21,2,4,2,3,1,20000,36,12,31,2,1, , , , , , ,2
31917,3,1,20,2,5,2,3,1,3600,36,12,2,2,1, , , , , , ,2
10489,1,2,37,1,5,1,3,1,9000,36,12,33,2,1, , , , , , ,2
31902,3,1,27,2,5,2,5,1,10000,60,12,36,2,1, , , , , , ,2
31938,3,2,31,1,6,1,4,1,4500,48,12,2,2,1, , , , , , ,2
32025,3,1,33,1,6,1,3,1,6000,36,12,33,2,1, , , , , , ,2
21280,2,2,22,3,6,2,3,1,10000,36,12,1,2,1, , , , , , ,2
32486,3,2,45,3,6,1,3,1,15000,36,12,33,1,1, , , , , , ,2
10601,1,2,40,3,6,1,5,1,42000,60,12,33,1,1, , , , , , ,2
31914,3,2,21,2,3,2,1,2,3000,12,12,1,1,1, , , , , , ,2
42737,4,1,38,1,3,1,5,2,6000,60,12,1,1,1, , , , , , ,2
21651,2,1,33,2,2,2,5,1,12000,61,12.2,1,2,2,100,31,2,33,10,2,2
11008,1,2,44,2,5,1,5,1,31000,61,12.2,33,2,1, , , , , , ,2
10534,1,2,47,2,2,1,4,1,7200,49,12.25,33,2,1, , , , , , ,2
10694,1,1,38,1,2,1,4,1,8000,49,12.25,2,2,1, , , , , , ,2
42952,4,1,50,2,2,1,4,1,12000,49,12.25,33,2,2,80,31,1,1,10,2,2
21115,2,2,41,1,5,1,4,1,2800,49,12.25,33,2,1, , , , , , ,2
21239,2,2,34,1,5,1,4,1,5000,49,12.25,33,2,1, , , , , , ,2
21308,2,1,33,1,5,1,4,1,10000,49,12.25,2,2,1, , , , , , ,2
21600,2,1,40,2,6,1,4,1,6000,49,12.25,33,2,1, , , , , , ,2
10107,1,2,45,2,6,1,4,1,9000,49,12.25,2,2,1, , , , , , ,2
32166,3,1,42,2,1,1,3,1,5000,37,12.3333333333333,32,2,2,37,21,2,24,15,1,2
32374,3,1,40,2,2,1,3,1,8000,37,12.3333333333333,2,2,1, , , , , , ,2
42871,4,2,54,2,2,1,3,1,8000,37,12.3333333333333,33,2,1, , , , , , ,2
32240,3,2,37,1,2,1,3,1,10000,37,12.3333333333333,33,2,2,100,31,1,33,10,2,2
32088,3,1,37,2,2,1,3,1,12000,37,12.3333333333333,33,2,1, , , , , , ,2
32055,3,2,41,2,2,1,3,1,15000,37,12.3333333333333,33,2,1, , , , , , ,2
10487,1,1,27,2,3,1,3,1,25000,37,12.3333333333333,33,2, ,100,5,2,24,35,2,2
32339,3,2,43,2,5,1,3,1,4800,37,12.3333333333333,2,1,1, , , , , , ,2
32131,3,2,29,2,5,1,3,1,10000,37,12.3333333333333,1,2,2,100,32,2,33,10,2,2
31842,3,2,28,1,2,1,5,1,12000,62,12.4,33,1,1, , , , , , ,2
21431,2,2,27,2,5,1,5,1,5000,62,12.4,2,2,1, , , , , , ,2
10432,1,1,45,1,5,2,5,1,9600,62,12.4,33,2,1, , , , , , ,2
21437,2,1,32,1,5,1,5,1,12000,62,12.4,2,2,1, , , , , , ,2
21296,2,1,29,1,6,2,5,1,15000,62,12.4,1,2,2,60,21,1,34,15,2,2
42679,4,1,54,1,1,1,4,1,4800,50,12.5,33,2,1, , , , , , ,2
10391,1,2,43,1,1,1,4,1,5000,50,12.5,1,1,1, , , , , , ,2
10241,1,1,29,3,1,1,4,1,10000,50,12.5,33,2,2,100,32,2,31,20,2,2
42683,4,1,22,2,1,2,4,1,12000,50,12.5,33,2,2,120,32,2,32,16,2,2
10812,1,1,26,3,1,1,4,1,20000,50,12.5,33,2,1, , , , , , ,2
10996,1,2,36,3,1,1,4,1,20000,50,12.5,2,2,1, , , , , , ,2
21135,2,1,30,3,1,1,4,1,20000,50,12.5,33,2,2,100,32,1,33,10,2,2
32386,3,2,50,2,1,1,4,1,20000,50,12.5,33,2,1, , , , , , ,2
10553,1,1,25,2,1,2,4,1,24000,50,12.5,33,2,2,100,31,2,31,10,2,2
32304,3,2,38,2,2,1,4,1,5000,50,12.5,2,2,1, , , , , , ,2
21705,2,1,55,2,2,1,4,1,8000,50,12.5,33,2,2,120,21,2,23,10,2,2
31927,3,1,46,2,2,1,4,1,8000,50,12.5,33,2,1, , , , , , ,2
10653,1,2,39,1,2,1,4,1,10000,50,12.5,33,2,2,120,32,2,31,10,1,2
10833,1,1,38,2,2,1,4,1,10000,50,12.5,33,2,1, , , , , , ,2
42527,4,1,46,2,2,1,4,1,10000,50,12.5,32,2,1, , , , , , ,2
10686,1,1,50,1,2,1,4,1,12000,50,12.5,33,1,1, , , , , , ,2
32402,3,2,32,1,2,1,4,1,12000,50,12.5,33,1,2,80,21,2,4,5,1,2
21641,2,2,27,3,2,1,4,1,15000,50,12.5,1,2, ,100,31,2,33,13,2,2
10836,1,1,53,1,2,1,4,1,20000,50,12.5,33,2,2,100,22,2,24,20,1,2
32007,3,1,31,2,2,1,4,1,20000,50,12.5,2,2,2,100,32,2,33,10,2,2
32206,3,1,30,3,2,1,4,1,20000,50,12.5,1,2,1, , , , , , ,2
21249,2,2,54,3,2,1,4,1,25000,50,12.5,1,2,2,150,422,2,34,10,2,2
32378,3,2,26,3,2,1,2,1,25000,25,12.5,1,2,1, , , , , , ,2
42722,4,2,32,2,2,1,4,1,25000,50,12.5,1,2,2,90,31,3,32,30,1,2
42727,4,2,46,2,3,1,4,1,10000,50,12.5,33,2,1, , , , , , ,2
10569,1,1,38,1,3,1,4,1,20000,50,12.5,33,2,1, , , , , , ,2
21755,2,1,39,3,3,1,4,1,32000,50,12.5,33,2,1, , , , , , ,2
21302,2,2,49,1,3,1,4,1,80000,50,12.5,31,2,1, , , , , , ,2
10818,1,1,37,3,4,1,4,1,18000,50,12.5,33,2,1, , , , , , ,2
10164,1,2,48,3,4,1,4,1,30000,50,12.5,32,2, ,100,31,3,21,10,1,2
21681,2,1,34,2,5,1,2,1,4000,25,12.5,1,2,1, , , , , , ,2
31934,3,2,32,2,5,1,4,1,5000,50,12.5,33,2,1, , , , , , ,2
42720,4,1,29,1,5,1,4,1,6000,50,12.5,1,2,2,100,31,2,1,16,2,2
10600,1,1,33,3,5,1,4,1,8400,50,12.5,1,2,1, , , , , , ,2
42714,4,2,30,2,5,1,4,1,10000,50,12.5,32,2,1, , , , , , ,2
42595,4,2,54,2,5,1,4,1,12000,50,12.5,33,2,1, , , , , , ,2
31868,3,2,39,2,5,1,4,1,15000,50,12.5,32,1,1, , , , , , ,2
10369,1,1,38,1,6,1,4,1,3000,50,12.5,1,2,1, , , , , , ,2
10820,1,1,51,3,6,1,4,1,9000,50,12.5,33,2,1, , , , , , ,2
10622,1,2,35,2,6,1,4,1,16800,50,12.5,1,1,1, , , , , , ,2
42536,4,2,39,2,6,1,4,1,20000,50,12.5,32,2,2,100,32,2,1,10,2,2
42945,4,1,24,3,6,2,4,1,20000,50,12.5,1,2,2,120,32,2,33,15,2,2
10548,1,2,22,2,6,2,4,1,35000,50,12.5,33,2,1, , , , , , ,2
31893,3,1,35,1,6,1,4,1,48000,50,12.5,33,1,2,62,21,2,4,3.7,1,2
42760,4,1,30,2,3,1,4,2,5000,50,12.5,1,2,1, , , , , , ,2
32371,3,1,22,1,3,2,2,2,6000,25,12.5,1,1,1, , , , , , ,2
32404,3,2,20,2,3,2,4,2,18000,50,12.5,1,2,1, , , , , , ,2
10575,1,1,32,1,5,1,5,1,22000,63,12.6,2,2,2,120,31,2,31,16,1,2
32346,3,2,47,2,1,1,3,1,12000,38,12.6666666666667,1,2,1, , , , , , ,2
21712,2,1,34,1,2,1,3,1,4500,38,12.6666666666667,1,2,1, , , , , , ,2
21387,2,2,47,2,2,1,3,1,6000,38,12.6666666666667,33,2,1, , , , , , ,2
32291,3,2,33,1,2,1,3,1,7500,38,12.6666666666667,1,2,2,50,21,1,32,3,1,2
21119,2,2,38,1,2,1,3,1,8000,38,12.6666666666667,31,2,2,100,21,2,33,8,1,2
31851,3,1,36,2,2,1,3,1,8000,38,12.6666666666667,33,2,1, , , , , , ,2
32046,3,1,30,2,2,1,3,1,9000,38,12.6666666666667,33,2,1, , , , , , ,2
10959,1,1,34,3,2,2,3,1,10000,38,12.6666666666667,33,1,1, , , , , , ,2
32031,3,1,31,2,2,1,3,1,10000,38,12.6666666666667,33,2,2,60,21,2,32,8,1,2
32056,3,1,36,2,2,1,3,1,10000,38,12.6666666666667,33,2,1, , , , , , ,2
32233,3,2,37,2,2,1,3,1,10000,38,12.6666666666667,33,2,2,80,31,2,33,6,2,2
32226,3,1,47,2,2,1,3,1,12000,38,12.6666666666667,32,2,2,150,32,3,33,10,2,2
32236,3,1,43,2,2,1,3,1,15000,38,12.6666666666667,33,2,2,80,31,2,33,7,2,2
10783,1,1,32,2,2,1,3,1,15600,38,12.6666666666667,1,1,1, , , , , , ,2
32237,3,2,40,1,2,1,3,1,16000,38,12.6666666666667,33,2,2,85,31,2,33,15,1,2
10655,1,1,44,2,2,1,3,1,18000,38,12.6666666666667,33,2,1, , , , , , ,2
21255,2,2,44,2,2,1,3,1,30000,38,12.6666666666667,2,2,1, , , , , , ,2
21363,2,1,32,2,3,1,3,1,5000,38,12.6666666666667,1,1, ,80,21,2,5,6,1,2
32232,3,1,45,2,3,1,3,1,10000,38,12.6666666666667,32,2,2,80,31,2,33,8,2,2
42712,4,1,43,2,3,1,3,1,36000,38,12.6666666666667,1,2,2,80,22,3,1,8,1,2
42568,4,2,50,1,5,1,3,1,5000,38,12.6666666666667,1,2,1, , , , , , ,2
32239,3,2,30,2,5,1,3,1,10000,38,12.6666666666667,33,2,1, , , , , , ,2
21186,2,1,48,2,5,1,3,1,15000,38,12.6666666666667,1,2,2,80,22,1,5,5,1,2
21122,2,2,40,2,5,1,3,1,20000,38,12.6666666666667,1,2,1, , , , , , ,2
10514,1,1,44,2,2,1,4,1,10000,51,12.75,33,2,2,80,32,1,31,6,1,2
32487,3,1,52,1,2,1,4,1,12000,51,12.75,33,2,1, , , , , , ,2
21509,2,2,46,2,3,1,4,1,6000,51,12.75,1,2,1, , , , , , ,2
10545,1,2,30,3,1,1,5,1,33000,64,12.8,33,2,2,100,422,3,1,10,2,2
10747,1,1,40,2,3,1,5,1,12000,64,12.8,33,1,1, , , , , , ,2
21463,2,1,28,1,5,1,5,1,15000,64,12.8,33,2,1, , , , , , ,2
10338,1,2,54,2,6,1,5,1,30000,64,12.8,1,2,1, , , , , , ,2
42600,4,1,48,3,3,1,3,1,18000,38.5,12.8333333333333,32,2, ,150,32,3,32,15,1,2
21797,2,1,31,2,1,1,5,1,30000,65,13,2,1,2,70,21,2,32,10,1,2
31879,3,1,35,1,2,1,4,1,8000,52,13,2,2,1, , , , , , ,2
32057,3,1,47,2,2,1,3,1,8000,39,13,1,2,2,60,21,2,34,3,1,2
42580,4,2,47,2,2,1,3,1,9600,39,13,32,2,2,90,21,2,33,8,2,2
