编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
10473,A,男,40,初中及以下,国营企业,已婚,6,本市户口,8000,60,10,多层商品房,不满意,不买, , , , , , ,10平米以下
21184,B,男,54,大学（专、本科）,国营企业,已婚,3,本市户口,10000,30,10,无产权,不满意,购买,80,两室两厅,二手房,京广铁路以西B路以南,5,自筹,10平米以下
21287,B,女,42,高中（中专）,国营企业,已婚,3,本市户口,10000,30,10,无产权,不满意, ,80,两室一厅,多层商品房,京广铁路以西B路以北,5,自筹,10平米以下
21315,B,男,35,初中及以下,国营企业,已婚,4,本市户口,10000,40,10,部分产权,不满意,不买, , , , , , ,10平米以下
21619,B,男,46,大学（专、本科）,国营企业,已婚,5,本市户口,10000,50,10,多层商品房,满意,不买, , , , , , ,10平米以下
21674,B,男,32,大学（专、本科）,国营企业,已婚,3,本市户口,10000,30,10,无产权,不满意,购买,100,三室一厅,多层商品房,京广铁路以西B路以南,10,申请贷款,10平米以下
32145,C,男,34,高中（中专）,国营企业,已婚,5,本市户口,10000,50,10,多层商品房,满意,不买, , , , , , ,10平米以下
42899,D,男,44,高中（中专）,国营企业,已婚,5,本市户口,10000,50,10,多层商品房,满意,不买, , , , , , ,10平米以下
21266,B,男,49,高中（中专）,国营企业,已婚,3,本市户口,10800,30,10,部分产权,不满意,不买, , , , , , ,10平米以下
32066,C,男,39,初中及以下,国营企业,已婚,4,本市户口,11000,40,10,无产权,不满意,购买,100,三室一厅,多层商品房,京广铁路以东A大道以南,6,自筹,10平米以下
21657,B,男,31,初中及以下,国营企业,已婚,5,本市户口,11500,50,10,无产权,不满意,不买, , , , , , ,10平米以下
10576,A,女,36,高中（中专）,国营企业,已婚,3,本市户口,12000,30,10,部分产权,不满意,购买,100,两室两厅,高层商品房,京广铁路以东A大道以北,10,自筹,10平米以下
21297,B,男,32,高中（中专）,国营企业,已婚,3,本市户口,12000,30,10,无产权,不满意, ,70,两室一厅,多层商品房,京广铁路以西B路以北,5,自筹,10平米以下
52966,E,男,31,初中及以下,国营企业,已婚,5,本市户口,12000,50,10,多层商品房,满意,不买, , , , , , ,10平米以下
32078,C,男,39,高中（中专）,国营企业,已婚,4,本市户口,13000,40,10,多层商品房,不满意,不买, , , , , , ,10平米以下
10130,A,男,55,高中（中专）,国营企业,已婚,5,本市户口,14000,50,10,经济适用房,不满意,不买, , , , , , ,10平米以下
21261,B,女,50,初中及以下,国营企业,已婚,4,本市户口,14000,40,10,无产权,不满意,不买, , , , , , ,10平米以下
21326,B,男,40,高中（中专）,国营企业,已婚,3,本市户口,14400,30,10,无产权,不满意,不买, , , , , , ,10平米以下
32101,C,男,30,高中（中专）,国营企业,已婚,5,本市户口,15000,50,10,多层商品房,不满意,购买,100,三室一厅,多层商品房,京广铁路以西B路以南,10,自筹,10平米以下
21799,B,男,40,初中及以下,国营企业,已婚,3,本市户口,16000,30,10,无产权,满意,购买,70,两室一厅,多层商品房,京广铁路以东A大道以南,10,申请贷款,10平米以下
